dmc.rnd.tri,mV
18339,583.2389580973951
18340,603.1567080045095
18341,622.8956228956229
18342,642.4581005586591
18343,661.8464961067853
18344,681.063122923588
18345,700.1102535832413
18346,718.9901207464325
18347,737.7049180327868
18348,756.2568008705114
18349,774.6478873239437
18350,792.8802588996763
18351,810.9559613319013
18352,532.6460481099655
18353,553.0216647662485
18354,573.2122587968219
18355,593.2203389830509
18356,613.0483689538808
18357,632.6987681970885
18358,652.1739130434783
18359,671.4761376248612
18360,690.6077348066299
18361,709.5709570957094
18362,728.368017524644
18363,747.0010905125408
18364,765.4723127035829
18365,783.7837837837837
18366,801.9375672766414
18367,819.935691318328
18368,542.8571428571427
18369,563.1399317406143
18370,583.2389580973951
18371,603.1567080045095
18372,622.8956228956229
18373,642.4581005586591
18374,661.8464961067853
18375,681.0631229235879
18376,700.1102535832413
18377,718.9901207464325
18378,737.7049180327868
18379,756.2568008705114
18380,774.6478873239437
18381,792.8802588996763
18382,810.9559613319013
18383,828.8770053475937
18384,553.0216647662485
18385,573.2122587968219
18386,593.2203389830509
18387,613.0483689538808
18388,632.6987681970885
18389,652.1739130434783
18390,671.4761376248612
18391,690.6077348066299
18392,709.5709570957094
18393,728.368017524644
18394,747.0010905125408
18395,765.4723127035829
18396,783.7837837837837
18397,801.9375672766414
18398,819.935691318328
18399,837.7801494130205
18400,563.1399317406143
18401,583.2389580973951
18402,603.1567080045095
18403,622.8956228956229
18404,642.4581005586591
18405,661.8464961067853
18406,681.0631229235879
18407,700.1102535832413
18408,718.9901207464325
18409,737.7049180327868
18410,756.2568008705114
18411,774.6478873239437
18412,792.8802588996763
18413,810.9559613319013
18414,828.8770053475937
18415,846.6453674121407
18416,573.2122587968219
18417,593.2203389830509
18418,613.0483689538808
18419,632.6987681970885
18420,652.1739130434783
18421,671.4761376248612
18422,690.6077348066299
18423,709.5709570957094
18424,728.368017524644
18425,747.0010905125408
18426,765.4723127035829
18427,783.7837837837835
18428,801.9375672766414
18429,819.935691318328
18430,837.7801494130205
18431,855.4729011689691
18432,422.5352112676057
18433,443.92523364485976
18434,465.1162790697674
18435,486.1111111111112
18436,506.9124423963133
18437,527.5229357798164
18438,547.945205479452
18439,568.1818181818181
18440,588.2352941176471
18441,608.108108108108
18442,627.8026905829597
18443,647.3214285714286
18444,666.6666666666667
18445,685.8407079646017
18446,704.8458149779736
18447,723.6842105263157
18448,433.25526932084307
18449,454.5454545454545
18450,475.63805104408345
18451,496.5357967667437
18452,517.2413793103449
18453,537.7574370709382
18454,558.0865603644647
18455,578.2312925170068
18456,598.1941309255079
18457,617.9775280898876
18458,637.5838926174496
18459,657.0155902004456
18460,676.2749445676275
18461,695.364238410596
18462,714.2857142857143
18463,733.0415754923413
18464,443.92523364485976
18465,465.1162790697674
18466,486.1111111111112
18467,506.9124423963133
18468,527.5229357798164
18469,547.945205479452
18470,568.1818181818181
18471,588.2352941176471
18472,608.108108108108
18473,627.8026905829597
18474,647.3214285714286
18475,666.6666666666667
18476,685.8407079646017
18477,704.8458149779736
18478,723.6842105263157
18479,742.3580786026199
18480,454.5454545454545
18481,475.63805104408345
18482,496.5357967667437
18483,517.2413793103449
18484,537.7574370709382
18485,558.0865603644647
18486,578.2312925170068
18487,598.1941309255079
18488,617.9775280898876
18489,637.5838926174496
18490,657.0155902004456
18491,676.2749445676275
18492,695.364238410596
18493,714.2857142857143
18494,733.0415754923413
18495,751.6339869281045
18496,465.1162790697674
18497,486.1111111111112
18498,506.9124423963133
18499,527.5229357798164
18500,547.945205479452
18501,568.1818181818182
18502,588.2352941176471
18503,608.108108108108
18504,627.8026905829597
18505,647.3214285714286
18506,666.6666666666667
18507,685.8407079646017
18508,704.8458149779736
18509,723.6842105263157
18510,742.3580786026199
18511,760.8695652173913
18512,475.63805104408345
18513,496.5357967667437
18514,517.2413793103449
18515,537.7574370709382
18516,558.0865603644647
18517,578.2312925170068
18518,598.1941309255079
18519,617.9775280898878
18520,637.5838926174496
18521,657.0155902004456
18522,676.2749445676275
18523,695.364238410596
18524,714.2857142857143
18525,733.0415754923413
18526,751.6339869281045
18527,770.0650759219088
18528,486.1111111111112
18529,506.9124423963133
18530,527.5229357798164
18531,547.945205479452
18532,568.1818181818182
18533,588.2352941176471
18534,608.108108108108
18535,627.8026905829597
18536,647.3214285714286
18537,666.6666666666667
18538,685.8407079646017
18539,704.8458149779736
18540,723.6842105263157
18541,742.3580786026199
18542,760.8695652173913
18543,779.2207792207793
18544,496.5357967667437
18545,517.2413793103449
18546,537.7574370709382
18547,558.0865603644647
18548,578.2312925170068
18549,598.1941309255079
18550,617.9775280898878
18551,637.5838926174496
18552,657.0155902004456
18553,676.2749445676275
18554,695.364238410596
18555,714.2857142857143
18556,733.0415754923413
18557,751.6339869281045
18558,770.0650759219088
18559,788.3369330453563
18560,506.9124423963133
18561,527.5229357798164
18562,547.945205479452
18563,568.1818181818181
18564,588.2352941176471
18565,608.108108108108
18566,627.8026905829597
18567,647.3214285714286
18568,666.6666666666667
18569,685.8407079646017
18570,704.8458149779736
18571,723.6842105263157
18572,742.3580786026199
18573,760.8695652173913
18574,779.2207792207791
18575,797.4137931034481
18576,517.2413793103449
18577,537.7574370709382
18578,558.0865603644647
18579,578.2312925170068
18580,598.1941309255079
18581,617.9775280898876
18582,637.5838926174496
18583,657.0155902004456
18584,676.2749445676275
18585,695.364238410596
18586,714.2857142857143
18587,733.0415754923413
18588,751.6339869281045
18589,770.0650759219088
18590,788.3369330453563
18591,806.4516129032257
18592,527.5229357798164
18593,547.945205479452
18594,568.1818181818181
18595,588.2352941176471
18596,608.108108108108
18597,627.8026905829597
18598,647.3214285714286
18599,666.6666666666667
18600,685.8407079646017
18601,704.8458149779736
18602,723.6842105263157
18603,742.3580786026199
18604,760.8695652173913
18605,779.2207792207791
18606,797.4137931034481
18607,815.4506437768239
18608,537.7574370709382
18609,558.0865603644647
18610,578.2312925170068
18611,598.1941309255079
18612,617.9775280898876
18613,637.5838926174496
18614,657.0155902004456
18615,676.2749445676275
18616,695.364238410596
18617,714.2857142857143
18618,733.0415754923413
18619,751.6339869281045
18620,770.0650759219088
18621,788.3369330453563
18622,806.4516129032257
18623,824.4111349036403
18624,547.945205479452
18625,568.1818181818181
18626,588.2352941176471
18627,608.108108108108
18628,627.8026905829597
18629,647.3214285714286
18630,666.6666666666667
18631,685.8407079646017
18632,704.8458149779736
18633,723.6842105263157
18634,742.3580786026199
18635,760.8695652173913
18636,779.2207792207791
18637,797.4137931034481
18638,815.4506437768239
18639,833.3333333333334
18640,558.0865603644647
18641,578.2312925170068
18642,598.1941309255079
18643,617.9775280898876
18644,637.5838926174496
18645,657.0155902004456
18646,676.2749445676275
18647,695.364238410596
18648,714.2857142857143
18649,733.0415754923413
18650,751.6339869281045
18651,770.0650759219088
18652,788.3369330453563
18653,806.4516129032257
18654,824.4111349036403
18655,842.2174840085289
18656,568.1818181818181
18657,588.2352941176471
18658,608.108108108108
18659,627.8026905829597
18660,647.3214285714286
18661,666.6666666666667
18662,685.8407079646017
18663,704.8458149779736
18664,723.6842105263157
18665,742.3580786026199
18666,760.8695652173913
18667,779.2207792207791
18668,797.4137931034481
18669,815.4506437768239
18670,833.3333333333334
18671,851.063829787234
18672,578.2312925170068
18673,598.1941309255079
18674,617.9775280898876
18675,637.5838926174496
18676,657.0155902004456
18677,676.2749445676275
18678,695.364238410596
18679,714.2857142857143
18680,733.0415754923413
18681,751.6339869281045
18682,770.0650759219088
18683,788.3369330453563
18684,806.4516129032257
18685,824.4111349036403
18686,842.2174840085289
18687,859.8726114649681
18688,427.90152403282525
18689,449.2415402567095
18690,470.38327526132394
18691,491.32947976878603
18692,512.0828538550057
18693,532.6460481099655
18694,553.0216647662485
18695,573.2122587968217
18696,593.2203389830509
18697,613.0483689538808
18698,632.6987681970885
18699,652.1739130434783
18700,671.4761376248612
18701,690.6077348066299
18702,709.5709570957094
18703,728.368017524644
18704,438.59649122807014
18705,459.8370197904541
18706,480.8806488991889
18707,501.73010380622827
18708,522.3880597014925
18709,542.8571428571427
18710,563.1399317406143
18711,583.2389580973952
18712,603.1567080045095
18713,622.8956228956229
18714,642.4581005586592
18715,661.8464961067853
18716,681.063122923588
18717,700.1102535832413
18718,718.9901207464325
18719,737.7049180327868
18720,449.2415402567095
18721,470.38327526132394
18722,491.32947976878603
18723,512.0828538550057
18724,532.6460481099655
18725,553.0216647662485
18726,573.2122587968217
18727,593.2203389830509
18728,613.0483689538808
18729,632.6987681970885
18730,652.1739130434783
18731,671.4761376248612
18732,690.6077348066299
18733,709.5709570957094
18734,728.368017524644
18735,747.0010905125408
18736,459.8370197904541
18737,480.8806488991889
18738,501.73010380622827
18739,522.3880597014925
18740,542.8571428571427
18741,563.1399317406143
18742,583.2389580973952
18743,603.1567080045095
18744,622.8956228956229
18745,642.4581005586592
18746,661.8464961067853
18747,681.063122923588
18748,700.1102535832413
18749,718.9901207464325
18750,737.7049180327868
18751,756.2568008705114
18752,470.38327526132394
18753,491.32947976878603
18754,512.0828538550057
18755,532.6460481099655
18756,553.0216647662485
18757,573.2122587968219
18758,593.2203389830509
18759,613.0483689538808
18760,632.6987681970885
18761,652.1739130434783
18762,671.4761376248612
18763,690.6077348066299
18764,709.5709570957094
18765,728.368017524644
18766,747.0010905125408
18767,765.4723127035829
18768,480.8806488991889
18769,501.73010380622827
18770,522.3880597014925
18771,542.8571428571427
18772,563.1399317406143
18773,583.2389580973952
18774,603.1567080045095
18775,622.8956228956229
18776,642.4581005586592
18777,661.8464961067853
18778,681.063122923588
18779,700.1102535832413
18780,718.9901207464325
18781,737.7049180327868
18782,756.2568008705114
18783,774.6478873239437
18784,491.32947976878603
18785,512.0828538550057
18786,532.6460481099655
18787,553.0216647662485
18788,573.2122587968219
18789,593.2203389830509
18790,613.0483689538808
18791,632.6987681970885
18792,652.1739130434783
18793,671.4761376248612
18794,690.6077348066299
18795,709.5709570957094
18796,728.368017524644
18797,747.0010905125408
18798,765.4723127035829
18799,783.7837837837837
18800,501.73010380622827
18801,522.3880597014925
18802,542.8571428571427
18803,563.1399317406143
18804,583.2389580973952
18805,603.1567080045095
18806,622.8956228956229
18807,642.4581005586592
18808,661.8464961067853
18809,681.063122923588
18810,700.1102535832413
18811,718.9901207464325
18812,737.7049180327868
18813,756.2568008705114
18814,774.6478873239437
18815,792.8802588996763
18816,512.0828538550057
18817,532.6460481099655
18818,553.0216647662485
18819,573.2122587968217
18820,593.2203389830509
18821,613.0483689538808
18822,632.6987681970885
18823,652.1739130434783
18824,671.4761376248612
18825,690.6077348066299
18826,709.5709570957094
18827,728.368017524644
18828,747.0010905125408
18829,765.4723127035829
18830,783.7837837837835
18831,801.9375672766414
18832,522.3880597014925
18833,542.8571428571427
18834,563.1399317406143
18835,583.2389580973952
18836,603.1567080045095
18837,622.8956228956229
18838,642.4581005586592
18839,661.8464961067853
18840,681.063122923588
18841,700.1102535832413
18842,718.9901207464325
18843,737.7049180327868
18844,756.2568008705114
18845,774.6478873239437
18846,792.8802588996763
18847,810.9559613319013
18848,532.6460481099655
18849,553.0216647662485
18850,573.2122587968217
18851,593.2203389830509
18852,613.0483689538808
18853,632.6987681970885
18854,652.1739130434783
18855,671.4761376248612
18856,690.6077348066299
18857,709.5709570957094
18858,728.368017524644
18859,747.0010905125408
18860,765.4723127035829
18861,783.7837837837835
18862,801.9375672766414
18863,819.935691318328
18864,542.8571428571427
18865,563.1399317406143
18866,583.2389580973952
18867,603.1567080045095
18868,622.8956228956229
18869,642.4581005586592
18870,661.8464961067853
18871,681.063122923588
18872,700.1102535832413
18873,718.9901207464325
18874,737.7049180327868
18875,756.2568008705114
18876,774.6478873239437
18877,792.8802588996763
18878,810.9559613319013
18879,828.8770053475937
18880,553.0216647662485
18881,573.2122587968217
18882,593.2203389830509
18883,613.0483689538808
18884,632.6987681970885
18885,652.1739130434783
18886,671.4761376248612
18887,690.6077348066299
18888,709.5709570957094
18889,728.368017524644
18890,747.0010905125408
18891,765.4723127035829
18892,783.7837837837835
18893,801.9375672766414
18894,819.935691318328
18895,837.7801494130205
18896,563.1399317406143
18897,583.2389580973952
18898,603.1567080045095
18899,622.8956228956229
18900,642.4581005586592
18901,661.8464961067853
18902,681.063122923588
18903,700.1102535832413
18904,718.9901207464325
18905,737.7049180327868
18906,756.2568008705114
18907,774.6478873239437
18908,792.8802588996763
18909,810.9559613319013
18910,828.8770053475937
18911,846.6453674121407
18912,573.2122587968217
18913,593.2203389830509
18914,613.0483689538808
18915,632.6987681970885
18916,652.1739130434783
18917,671.4761376248612
18918,690.6077348066299
18919,709.5709570957094
18920,728.368017524644
18921,747.0010905125408
18922,765.4723127035829
18923,783.7837837837835
18924,801.9375672766414
18925,819.935691318328
18926,837.7801494130205
18927,855.4729011689691
18928,583.2389580973952
18929,603.1567080045095
18930,622.8956228956229
18931,642.4581005586592
18932,661.8464961067853
18933,681.063122923588
18934,700.1102535832413
18935,718.9901207464325
18936,737.7049180327868
18937,756.2568008705114
18938,774.6478873239437
18939,792.8802588996763
18940,810.9559613319013
18941,828.8770053475937
18942,846.6453674121407
18943,864.2629904559915
18944,433.25526932084307
18945,454.5454545454545
18946,475.63805104408345
18947,496.5357967667437
18948,517.2413793103449
18949,537.7574370709382
18950,558.0865603644647
18951,578.2312925170066
18952,598.1941309255079
18953,617.9775280898876
18954,637.5838926174496
18955,657.0155902004456
18956,676.2749445676275
18957,695.364238410596
18958,714.2857142857143
18959,733.0415754923413
18960,443.92523364485976
18961,465.1162790697674
18962,486.1111111111112
18963,506.9124423963133
18964,527.5229357798164
18965,547.945205479452
18966,568.1818181818181
18967,588.2352941176471
18968,608.108108108108
18969,627.8026905829597
18970,647.3214285714286
18971,666.6666666666667
18972,685.8407079646017
18973,704.8458149779736
18974,723.6842105263157
18975,742.3580786026199
18976,454.5454545454545
18977,475.63805104408345
18978,496.5357967667437
18979,517.2413793103449
18980,537.7574370709382
18981,558.0865603644647
18982,578.2312925170066
18983,598.1941309255079
18984,617.9775280898876
18985,637.5838926174496
18986,657.0155902004456
18987,676.2749445676275
18988,695.364238410596
18989,714.2857142857143
18990,733.0415754923413
18991,751.6339869281045
18992,465.1162790697674
18993,486.1111111111112
18994,506.9124423963133
18995,527.5229357798164
18996,547.945205479452
18997,568.1818181818181
18998,588.2352941176471
18999,608.108108108108
19000,627.8026905829597
19001,647.3214285714286
19002,666.6666666666667
19003,685.8407079646017
19004,704.8458149779736
19005,723.6842105263157
19006,742.3580786026199
19007,760.8695652173913
19008,475.63805104408345
19009,496.5357967667437
19010,517.2413793103449
19011,537.7574370709382
19012,558.0865603644647
19013,578.2312925170068
19014,598.1941309255079
19015,617.9775280898876
19016,637.5838926174496
19017,657.0155902004456
19018,676.2749445676275
19019,695.364238410596
19020,714.2857142857143
19021,733.0415754923413
19022,751.6339869281045
19023,770.0650759219088
19024,486.1111111111112
19025,506.9124423963133
19026,527.5229357798164
19027,547.945205479452
19028,568.1818181818181
19029,588.2352941176471
19030,608.108108108108
19031,627.8026905829597
19032,647.3214285714286
19033,666.6666666666667
19034,685.8407079646017
19035,704.8458149779736
19036,723.6842105263157
19037,742.3580786026199
19038,760.8695652173913
19039,779.2207792207793
19040,496.5357967667437
19041,517.2413793103449
19042,537.7574370709382
19043,558.0865603644647
19044,578.2312925170068
19045,598.1941309255079
19046,617.9775280898876
19047,637.5838926174496
19048,657.0155902004456
19049,676.2749445676275
19050,695.364238410596
19051,714.2857142857143
19052,733.0415754923413
19053,751.6339869281045
19054,770.0650759219088
19055,788.3369330453563
19056,506.9124423963133
19057,527.5229357798164
19058,547.945205479452
19059,568.1818181818181
19060,588.2352941176471
19061,608.108108108108
19062,627.8026905829597
19063,647.3214285714286
19064,666.6666666666667
19065,685.8407079646017
19066,704.8458149779736
19067,723.6842105263157
19068,742.3580786026199
19069,760.8695652173913
19070,779.2207792207793
19071,797.4137931034481
19072,517.2413793103449
19073,537.7574370709382
19074,558.0865603644647
19075,578.2312925170066
19076,598.1941309255079
19077,617.9775280898876
19078,637.5838926174496
19079,657.0155902004456
19080,676.2749445676275
19081,695.364238410596
19082,714.2857142857143
19083,733.0415754923413
19084,751.6339869281045
19085,770.0650759219088
19086,788.3369330453563
19087,806.4516129032257
19088,527.5229357798164
19089,547.945205479452
19090,568.1818181818181
19091,588.2352941176471
19092,608.108108108108
19093,627.8026905829597
19094,647.3214285714286
19095,666.6666666666667
19096,685.8407079646017
19097,704.8458149779736
19098,723.6842105263157
19099,742.3580786026199
19100,760.8695652173913
19101,779.2207792207791
19102,797.4137931034481
19103,815.4506437768239
19104,537.7574370709382
19105,558.0865603644647
19106,578.2312925170066
19107,598.1941309255079
19108,617.9775280898876
19109,637.5838926174496
19110,657.0155902004456
19111,676.2749445676275
19112,695.364238410596
19113,714.2857142857143
19114,733.0415754923413
19115,751.6339869281045
19116,770.0650759219088
19117,788.3369330453563
19118,806.4516129032257
19119,824.4111349036403
19120,547.945205479452
19121,568.1818181818181
19122,588.2352941176471
19123,608.108108108108
19124,627.8026905829597
19125,647.3214285714286
19126,666.6666666666667
19127,685.8407079646017
19128,704.8458149779736
19129,723.6842105263157
19130,742.3580786026199
19131,760.8695652173913
19132,779.2207792207791
19133,797.4137931034481
19134,815.4506437768239
19135,833.3333333333334
19136,558.0865603644647
19137,578.2312925170066
19138,598.1941309255079
19139,617.9775280898876
19140,637.5838926174496
19141,657.0155902004456
19142,676.2749445676275
19143,695.364238410596
19144,714.2857142857143
19145,733.0415754923413
19146,751.6339869281045
19147,770.0650759219088
19148,788.3369330453563
19149,806.4516129032257
19150,824.4111349036403
19151,842.2174840085289
19152,568.1818181818181
19153,588.2352941176471
19154,608.108108108108
19155,627.8026905829597
19156,647.3214285714286
19157,666.6666666666667
19158,685.8407079646017
19159,704.8458149779736
19160,723.6842105263157
19161,742.3580786026199
19162,760.8695652173913
19163,779.2207792207791
19164,797.4137931034481
19165,815.4506437768239
19166,833.3333333333334
19167,851.063829787234
19168,578.2312925170066
19169,598.1941309255079
19170,617.9775280898876
19171,637.5838926174496
19172,657.0155902004456
19173,676.2749445676275
19174,695.364238410596
19175,714.2857142857143
19176,733.0415754923413
19177,751.6339869281045
19178,770.0650759219088
19179,788.3369330453563
19180,806.4516129032257
19181,824.4111349036403
19182,842.2174840085289
19183,859.8726114649681
19184,588.2352941176471
19185,608.108108108108
19186,627.8026905829597
19187,647.3214285714286
19188,666.6666666666667
19189,685.8407079646017
19190,704.8458149779736
19191,723.6842105263157
19192,742.3580786026199
19193,760.8695652173913
19194,779.2207792207791
19195,797.4137931034481
19196,815.4506437768239
19197,833.3333333333334
19198,851.063829787234
19199,868.6440677966102
19200,438.59649122807014
19201,459.8370197904541
19202,480.8806488991889
19203,501.73010380622827
19204,522.3880597014925
19205,542.8571428571427
19206,563.1399317406143
19207,583.2389580973951
19208,603.1567080045095
19209,622.8956228956229
19210,642.4581005586592
19211,661.8464961067853
19212,681.063122923588
19213,700.1102535832413
19214,718.9901207464325
19215,737.7049180327868
19216,449.2415402567095
19217,470.38327526132394
19218,491.32947976878603
19219,512.0828538550057
19220,532.6460481099655
19221,553.0216647662485
19222,573.2122587968217
19223,593.2203389830509
19224,613.0483689538808
19225,632.6987681970885
19226,652.1739130434783
19227,671.4761376248612
19228,690.6077348066299
19229,709.5709570957094
19230,728.368017524644
19231,747.0010905125408
19232,459.8370197904541
19233,480.8806488991889
19234,501.73010380622827
19235,522.3880597014925
19236,542.8571428571427
19237,563.1399317406143
19238,583.2389580973951
19239,603.1567080045095
19240,622.8956228956229
19241,642.4581005586592
19242,661.8464961067853
19243,681.063122923588
19244,700.1102535832413
19245,718.9901207464325
19246,737.7049180327868
19247,756.2568008705114
19248,470.38327526132394
19249,491.32947976878603
19250,512.0828538550057
19251,532.6460481099655
19252,553.0216647662485
19253,573.2122587968217
19254,593.2203389830509
19255,613.0483689538808
19256,632.6987681970885
19257,652.1739130434783
19258,671.4761376248612
19259,690.6077348066299
19260,709.5709570957094
19261,728.368017524644
19262,747.0010905125408
19263,765.4723127035829
19264,480.8806488991889
19265,501.73010380622827
19266,522.3880597014925
19267,542.8571428571427
19268,563.1399317406143
19269,583.2389580973952
19270,603.1567080045095
19271,622.8956228956229
19272,642.4581005586592
19273,661.8464961067853
19274,681.063122923588
19275,700.1102535832413
19276,718.9901207464325
19277,737.7049180327868
19278,756.2568008705114
19279,774.6478873239437
19280,491.32947976878603
19281,512.0828538550057
19282,532.6460481099655
19283,553.0216647662485
19284,573.2122587968217
19285,593.2203389830509
19286,613.0483689538808
19287,632.6987681970885
19288,652.1739130434783
19289,671.4761376248612
19290,690.6077348066299
19291,709.5709570957094
19292,728.368017524644
19293,747.0010905125408
19294,765.4723127035829
19295,783.7837837837837
19296,501.73010380622827
19297,522.3880597014925
19298,542.8571428571427
19299,563.1399317406143
19300,583.2389580973952
19301,603.1567080045095
19302,622.8956228956229
19303,642.4581005586592
19304,661.8464961067853
19305,681.063122923588
19306,700.1102535832413
19307,718.9901207464325
19308,737.7049180327868
19309,756.2568008705114
19310,774.6478873239437
19311,792.8802588996763
19312,512.0828538550057
19313,532.6460481099655
19314,553.0216647662485
19315,573.2122587968217
19316,593.2203389830509
19317,613.0483689538808
19318,632.6987681970885
19319,652.1739130434783
19320,671.4761376248612
19321,690.6077348066299
19322,709.5709570957094
19323,728.368017524644
19324,747.0010905125408
19325,765.4723127035829
19326,783.7837837837837
19327,801.9375672766414
19328,522.3880597014925
19329,542.8571428571427
19330,563.1399317406143
19331,583.2389580973951
19332,603.1567080045095
19333,622.8956228956229
19334,642.4581005586592
19335,661.8464961067853
19336,681.063122923588
19337,700.1102535832413
19338,718.9901207464325
19339,737.7049180327868
19340,756.2568008705114
19341,774.6478873239437
19342,792.8802588996763
19343,810.9559613319013
19344,532.6460481099655
19345,553.0216647662485
19346,573.2122587968217
19347,593.2203389830509
19348,613.0483689538808
19349,632.6987681970885
19350,652.1739130434783
19351,671.4761376248612
19352,690.6077348066299
19353,709.5709570957094
19354,728.368017524644
19355,747.0010905125408
19356,765.4723127035829
19357,783.7837837837835
19358,801.9375672766414
19359,819.935691318328
19360,542.8571428571427
19361,563.1399317406143
19362,583.2389580973951
19363,603.1567080045095
19364,622.8956228956229
19365,642.4581005586592
19366,661.8464961067853
19367,681.063122923588
19368,700.1102535832413
19369,718.9901207464325
19370,737.7049180327868
19371,756.2568008705114
19372,774.6478873239437
19373,792.8802588996763
19374,810.9559613319013
19375,828.8770053475937
19376,553.0216647662485
19377,573.2122587968217
19378,593.2203389830509
19379,613.0483689538808
19380,632.6987681970885
19381,652.1739130434783
19382,671.4761376248612
19383,690.6077348066299
19384,709.5709570957094
19385,728.368017524644
19386,747.0010905125408
19387,765.4723127035829
19388,783.7837837837835
19389,801.9375672766414
19390,819.935691318328
19391,837.7801494130205
19392,563.1399317406143
19393,583.2389580973951
19394,603.1567080045095
19395,622.8956228956229
19396,642.4581005586592
19397,661.8464961067853
19398,681.063122923588
19399,700.1102535832413
19400,718.9901207464325
19401,737.7049180327868
19402,756.2568008705114
19403,774.6478873239437
19404,792.8802588996763
19405,810.9559613319013
19406,828.8770053475937
19407,846.6453674121407
19408,573.2122587968217
19409,593.2203389830509
19410,613.0483689538808
19411,632.6987681970885
19412,652.1739130434783
19413,671.4761376248612
19414,690.6077348066299
19415,709.5709570957094
19416,728.368017524644
19417,747.0010905125408
19418,765.4723127035829
19419,783.7837837837835
19420,801.9375672766414
19421,819.935691318328
19422,837.7801494130205
19423,855.4729011689691
19424,583.2389580973951
19425,603.1567080045095
19426,622.8956228956229
19427,642.4581005586592
19428,661.8464961067853
19429,681.063122923588
19430,700.1102535832413
19431,718.9901207464325
19432,737.7049180327868
19433,756.2568008705114
19434,774.6478873239437
19435,792.8802588996763
19436,810.9559613319013
19437,828.8770053475937
19438,846.6453674121407
19439,864.2629904559915
19440,593.2203389830509
19441,613.0483689538808
19442,632.6987681970885
19443,652.1739130434783
19444,671.4761376248612
19445,690.6077348066299
19446,709.5709570957094
19447,728.368017524644
19448,747.0010905125408
19449,765.4723127035829
19450,783.7837837837835
19451,801.9375672766414
19452,819.935691318328
19453,837.7801494130205
19454,855.4729011689691
19455,873.015873015873
19456,443.92523364485976
19457,465.1162790697674
19458,486.1111111111112
19459,506.9124423963133
19460,527.5229357798164
19461,547.945205479452
19462,568.1818181818181
19463,588.2352941176471
19464,608.108108108108
19465,627.8026905829597
19466,647.3214285714286
19467,666.6666666666667
19468,685.8407079646017
19469,704.8458149779736
19470,723.6842105263157
19471,742.3580786026199
19472,454.5454545454545
19473,475.63805104408345
19474,496.5357967667437
19475,517.2413793103449
19476,537.7574370709382
19477,558.0865603644647
19478,578.2312925170068
19479,598.1941309255079
19480,617.9775280898876
19481,637.5838926174496
19482,657.0155902004456
19483,676.2749445676275
19484,695.364238410596
19485,714.2857142857143
19486,733.0415754923413
19487,751.6339869281045
19488,465.1162790697674
19489,486.1111111111112
19490,506.9124423963133
19491,527.5229357798164
19492,547.945205479452
19493,568.1818181818181
19494,588.2352941176471
19495,608.108108108108
19496,627.8026905829597
19497,647.3214285714286
19498,666.6666666666667
19499,685.8407079646017
19500,704.8458149779736
19501,723.6842105263157
19502,742.3580786026199
19503,760.8695652173913
19504,475.63805104408345
19505,496.5357967667437
19506,517.2413793103449
19507,537.7574370709382
19508,558.0865603644647
19509,578.2312925170068
19510,598.1941309255079
19511,617.9775280898876
19512,637.5838926174496
19513,657.0155902004456
19514,676.2749445676275
19515,695.364238410596
19516,714.2857142857143
19517,733.0415754923413
19518,751.6339869281045
19519,770.0650759219088
19520,486.1111111111112
19521,506.9124423963133
19522,527.5229357798164
19523,547.945205479452
19524,568.1818181818181
19525,588.2352941176471
19526,608.108108108108
19527,627.8026905829596
19528,647.3214285714286
19529,666.6666666666667
19530,685.8407079646017
19531,704.8458149779736
19532,723.6842105263157
19533,742.3580786026199
19534,760.8695652173913
19535,779.2207792207791
19536,496.5357967667437
19537,517.2413793103449
19538,537.7574370709382
19539,558.0865603644647
19540,578.2312925170068
19541,598.1941309255079
19542,617.9775280898876
19543,637.5838926174496
19544,657.0155902004456
19545,676.2749445676275
19546,695.364238410596
19547,714.2857142857143
19548,733.0415754923413
19549,751.6339869281045
19550,770.0650759219088
19551,788.3369330453563
19552,506.9124423963133
19553,527.5229357798164
19554,547.945205479452
19555,568.1818181818181
19556,588.2352941176471
19557,608.108108108108
19558,627.8026905829596
19559,647.3214285714286
19560,666.6666666666667
19561,685.8407079646017
19562,704.8458149779736
19563,723.6842105263157
19564,742.3580786026199
19565,760.8695652173913
19566,779.2207792207791
19567,797.4137931034481
19568,517.2413793103449
19569,537.7574370709382
19570,558.0865603644647
19571,578.2312925170066
19572,598.1941309255079
19573,617.9775280898876
19574,637.5838926174496
19575,657.0155902004456
19576,676.2749445676275
19577,695.364238410596
19578,714.2857142857143
19579,733.0415754923413
19580,751.6339869281045
19581,770.0650759219088
19582,788.3369330453563
19583,806.4516129032257
19584,527.5229357798164
19585,547.945205479452
19586,568.1818181818181
19587,588.2352941176471
19588,608.108108108108
19589,627.8026905829597
19590,647.3214285714286
19591,666.6666666666667
19592,685.8407079646017
19593,704.8458149779736
19594,723.6842105263157
19595,742.3580786026199
19596,760.8695652173913
19597,779.2207792207791
19598,797.4137931034481
19599,815.4506437768239
19600,537.7574370709382
19601,558.0865603644647
19602,578.2312925170068
19603,598.1941309255079
19604,617.9775280898876
19605,637.5838926174496
19606,657.0155902004456
19607,676.2749445676275
19608,695.364238410596
19609,714.2857142857143
19610,733.0415754923413
19611,751.6339869281045
19612,770.0650759219088
19613,788.3369330453563
19614,806.4516129032257
19615,824.4111349036403
19616,547.945205479452
19617,568.1818181818181
19618,588.2352941176471
19619,608.108108108108
